fold_id,ticker,feature_group,n_rows_future_detected,max_future_date_detected,context
2024Q4,LRCX,sentiment,0,,mspr_df:LRCX
2024Q4,LRCX,insider,159,2026-03-27,insider_df:LRCX
2024Q4,LRCX,sentiment,4,2025-12-31,eps_df:LRCX
2024Q4,LRCX,technical,283,2026-04-02,prices_df:LRCX
2024Q4,LRCX,fundamental,4,2025-12-28,consolidated_df:LRCX
2024Q4,LRCX,valuation,4,2025-12-28,valuation_input:LRCX
2024Q4,LULU,sentiment,4,2026-04-01,rec_df:LULU
2024Q4,LULU,sentiment,0,,mspr_df:LULU
2024Q4,LULU,insider,113,2026-04-01,insider_df:LULU
2024Q4,LULU,sentiment,4,2026-03-31,eps_df:LULU
2024Q4,LULU,technical,283,2026-04-02,prices_df:LULU
2024Q4,LULU,fundamental,4,2026-02-01,consolidated_df:LULU
2024Q4,LULU,valuation,4,2026-02-01,valuation_input:LULU
2024Q4,LUV,sentiment,4,2026-04-01,rec_df:LUV
2024Q4,LUV,sentiment,0,,mspr_df:LUV
2024Q4,LUV,insider,68,2026-03-21,insider_df:LUV
2024Q4,LUV,sentiment,4,2025-12-31,eps_df:LUV
2024Q4,LUV,technical,283,2026-04-02,prices_df:LUV
2024Q4,LUV,fundamental,4,2025-12-31,consolidated_df:LUV
2024Q4,LUV,valuation,4,2025-12-31,valuation_input:LUV
2024Q4,LVS,sentiment,4,2026-04-01,rec_df:LVS
2024Q4,LVS,sentiment,0,,mspr_df:LVS
2024Q4,LVS,insider,134,2026-03-17,insider_df:LVS
2024Q4,LVS,sentiment,4,2025-12-31,eps_df:LVS
2024Q4,LVS,technical,283,2026-04-02,prices_df:LVS
2024Q4,LVS,fundamental,4,2025-12-31,consolidated_df:LVS
2024Q4,LVS,valuation,4,2025-12-31,valuation_input:LVS
2024Q4,LW,sentiment,4,2026-04-01,rec_df:LW
2024Q4,LW,sentiment,0,,mspr_df:LW
2024Q4,LW,insider,101,2026-02-06,insider_df:LW
2024Q4,LW,sentiment,4,2026-03-31,eps_df:LW
2024Q4,LW,technical,283,2026-04-02,prices_df:LW
2024Q4,LW,fundamental,5,2026-02-22,consolidated_df:LW
2024Q4,LW,valuation,5,2026-02-22,valuation_input:LW
2024Q4,LYB,sentiment,4,2026-04-01,rec_df:LYB
2024Q4,LYB,sentiment,0,,mspr_df:LYB
2024Q4,LYB,insider,248,2026-03-31,insider_df:LYB
2024Q4,LYB,sentiment,4,2025-12-31,eps_df:LYB
2024Q4,LYB,technical,283,2026-04-02,prices_df:LYB
2024Q4,LYB,fundamental,4,2025-12-31,consolidated_df:LYB
2024Q4,LYB,valuation,4,2025-12-31,valuation_input:LYB
2024Q4,LYV,sentiment,4,2026-04-01,rec_df:LYV
2024Q4,LYV,sentiment,0,,mspr_df:LYV
2024Q4,LYV,insider,110,2026-03-31,insider_df:LYV
2024Q4,LYV,sentiment,4,2025-12-31,eps_df:LYV
2024Q4,LYV,technical,283,2026-04-02,prices_df:LYV
2024Q4,LYV,fundamental,4,2025-12-31,consolidated_df:LYV
2024Q4,LYV,valuation,4,2025-12-31,valuation_input:LYV
2024Q4,MA,sentiment,4,2026-04-01,rec_df:MA
2024Q4,MA,sentiment,0,,mspr_df:MA
2024Q4,MA,insider,302,2026-03-01,insider_df:MA
2024Q4,MA,sentiment,4,2025-12-31,eps_df:MA
2024Q4,MA,technical,283,2026-04-02,prices_df:MA
2024Q4,MA,fundamental,4,2025-12-31,consolidated_df:MA
2024Q4,MA,valuation,4,2025-12-31,valuation_input:MA
2024Q4,MAA,sentiment,4,2026-04-01,rec_df:MAA
2024Q4,MAA,sentiment,0,,mspr_df:MAA
2024Q4,MAA,insider,102,2026-03-17,insider_df:MAA
2024Q4,MAA,sentiment,4,2025-12-31,eps_df:MAA
2024Q4,MAA,technical,283,2026-04-02,prices_df:MAA
2024Q4,MAA,fundamental,1,2025-09-30,consolidated_df:MAA
2024Q4,MAA,valuation,1,2025-09-30,valuation_input:MAA
2024Q4,MAR,sentiment,4,2026-04-01,rec_df:MAR
2024Q4,MAR,sentiment,0,,mspr_df:MAR
2024Q4,MAR,insider,171,2026-03-31,insider_df:MAR
2024Q4,MAR,sentiment,4,2025-12-31,eps_df:MAR
2024Q4,MAR,technical,283,2026-04-02,prices_df:MAR
2024Q4,MAR,fundamental,4,2025-12-31,consolidated_df:MAR
2024Q4,MAR,valuation,4,2025-12-31,valuation_input:MAR
2024Q4,MAS,sentiment,4,2026-04-01,rec_df:MAS
2024Q4,MAS,sentiment,0,,mspr_df:MAS
2024Q4,MAS,insider,78,2026-03-07,insider_df:MAS
2024Q4,MAS,sentiment,4,2025-12-31,eps_df:MAS
2024Q4,MAS,technical,283,2026-04-02,prices_df:MAS
2024Q4,MAS,fundamental,4,2025-12-31,consolidated_df:MAS
2024Q4,MAS,valuation,4,2025-12-31,valuation_input:MAS
2024Q4,MCD,sentiment,4,2026-04-01,rec_df:MCD
2024Q4,MCD,sentiment,0,,mspr_df:MCD
2024Q4,MCD,insider,203,2026-03-23,insider_df:MCD
2024Q4,MCD,sentiment,4,2025-12-31,eps_df:MCD
2024Q4,MCD,technical,283,2026-04-02,prices_df:MCD
2024Q4,MCD,fundamental,4,2025-12-31,consolidated_df:MCD
2024Q4,MCD,valuation,4,2025-12-31,valuation_input:MCD
2024Q4,MCHP,sentiment,4,2026-04-01,rec_df:MCHP
2024Q4,MCHP,sentiment,0,,mspr_df:MCHP
2024Q4,MCHP,insider,501,2026-04-01,insider_df:MCHP
2024Q4,MCHP,sentiment,4,2025-12-31,eps_df:MCHP
2024Q4,MCHP,technical,283,2026-04-02,prices_df:MCHP
2024Q4,MCHP,fundamental,4,2025-12-31,consolidated_df:MCHP
2024Q4,MCHP,valuation,4,2025-12-31,valuation_input:MCHP
2024Q4,MCK,sentiment,4,2026-04-01,rec_df:MCK
2024Q4,MCK,sentiment,0,,mspr_df:MCK
2024Q4,MCK,insider,120,2026-03-02,insider_df:MCK
2024Q4,MCK,sentiment,4,2025-12-31,eps_df:MCK
2024Q4,MCK,technical,283,2026-04-02,prices_df:MCK
2024Q4,MCK,fundamental,4,2025-12-31,consolidated_df:MCK
2024Q4,MCK,valuation,4,2025-12-31,valuation_input:MCK
2024Q4,MCO,sentiment,4,2026-04-01,rec_df:MCO
2024Q4,MCO,sentiment,0,,mspr_df:MCO
2024Q4,MCO,insider,351,2026-04-01,insider_df:MCO
2024Q4,MCO,sentiment,4,2025-12-31,eps_df:MCO
2024Q4,MCO,technical,283,2026-04-02,prices_df:MCO
2024Q4,MCO,fundamental,4,2025-12-31,consolidated_df:MCO
2024Q4,MCO,valuation,4,2025-12-31,valuation_input:MCO
2024Q4,MDLZ,sentiment,4,2026-04-01,rec_df:MDLZ
2024Q4,MDLZ,sentiment,0,,mspr_df:MDLZ
2024Q4,MDLZ,insider,67,2026-04-01,insider_df:MDLZ
2024Q4,MDLZ,sentiment,4,2025-12-31,eps_df:MDLZ
2024Q4,MDLZ,technical,283,2026-04-02,prices_df:MDLZ
2024Q4,MDLZ,fundamental,4,2025-12-31,consolidated_df:MDLZ
2024Q4,MDLZ,valuation,4,2025-12-31,valuation_input:MDLZ
2024Q4,MDT,sentiment,4,2026-04-01,rec_df:MDT
2024Q4,MDT,sentiment,0,,mspr_df:MDT
2024Q4,MDT,insider,132,2026-03-03,insider_df:MDT
2024Q4,MDT,sentiment,4,2026-03-31,eps_df:MDT
2024Q4,MDT,technical,283,2026-04-02,prices_df:MDT
2024Q4,MDT,fundamental,4,2026-01-23,consolidated_df:MDT
2024Q4,MDT,valuation,4,2026-01-23,valuation_input:MDT
2024Q4,MET,sentiment,4,2026-04-01,rec_df:MET
2024Q4,MET,sentiment,0,,mspr_df:MET
2024Q4,MET,insider,154,2026-04-01,insider_df:MET
2024Q4,MET,sentiment,4,2025-12-31,eps_df:MET
2024Q4,MET,technical,283,2026-04-02,prices_df:MET
2024Q4,MET,fundamental,4,2025-12-31,consolidated_df:MET
2024Q4,MET,valuation,4,2025-12-31,valuation_input:MET
2024Q4,META,sentiment,4,2026-04-01,rec_df:META
2024Q4,META,sentiment,0,,mspr_df:META
2024Q4,META,insider,1104,2026-03-23,insider_df:META
2024Q4,META,sentiment,4,2025-12-31,eps_df:META
2024Q4,META,technical,283,2026-04-02,prices_df:META
2024Q4,META,fundamental,4,2025-12-31,consolidated_df:META
2024Q4,META,valuation,4,2025-12-31,valuation_input:META
2024Q4,MGM,sentiment,4,2026-04-01,rec_df:MGM
2024Q4,MGM,sentiment,0,,mspr_df:MGM
2024Q4,MGM,insider,182,2026-03-31,insider_df:MGM
2024Q4,MGM,sentiment,4,2025-12-31,eps_df:MGM
2024Q4,MGM,technical,283,2026-04-02,prices_df:MGM
2024Q4,MGM,fundamental,4,2025-12-31,consolidated_df:MGM
2024Q4,MGM,valuation,4,2025-12-31,valuation_input:MGM
2024Q4,MHK,sentiment,4,2026-04-01,rec_df:MHK
2024Q4,MHK,sentiment,0,,mspr_df:MHK
2024Q4,MHK,insider,148,2026-04-01,insider_df:MHK
2024Q4,MHK,sentiment,4,2025-12-31,eps_df:MHK
2024Q4,MHK,technical,283,2026-04-02,prices_df:MHK
2024Q4,MHK,fundamental,4,2025-12-31,consolidated_df:MHK
2024Q4,MHK,valuation,4,2025-12-31,valuation_input:MHK
2024Q4,MKC,sentiment,4,2026-04-01,rec_df:MKC
2024Q4,MKC,sentiment,0,,mspr_df:MKC
2024Q4,MKC,insider,354,2026-03-16,insider_df:MKC
2024Q4,MKC,sentiment,4,2026-03-31,eps_df:MKC
2024Q4,MKC,technical,283,2026-04-02,prices_df:MKC
2024Q4,MKC,fundamental,5,2026-02-28,consolidated_df:MKC
2024Q4,MKC,valuation,5,2026-02-28,valuation_input:MKC
2024Q4,MKTX,sentiment,4,2026-04-01,rec_df:MKTX
2024Q4,MKTX,sentiment,0,,mspr_df:MKTX
2024Q4,MKTX,insider,70,2026-03-10,insider_df:MKTX
2024Q4,MKTX,sentiment,4,2025-12-31,eps_df:MKTX
2024Q4,MKTX,technical,283,2026-04-02,prices_df:MKTX
2024Q4,MKTX,fundamental,4,2025-12-31,consolidated_df:MKTX
2024Q4,MKTX,valuation,4,2025-12-31,valuation_input:MKTX
2024Q4,MLM,sentiment,4,2026-04-01,rec_df:MLM
2024Q4,MLM,sentiment,0,,mspr_df:MLM
2024Q4,MLM,insider,94,2026-03-01,insider_df:MLM
2024Q4,MLM,sentiment,4,2025-12-31,eps_df:MLM
2024Q4,MLM,technical,283,2026-04-02,prices_df:MLM
2024Q4,MLM,fundamental,4,2025-12-31,consolidated_df:MLM
2024Q4,MLM,valuation,4,2025-12-31,valuation_input:MLM
2024Q4,MMM,sentiment,4,2026-04-01,rec_df:MMM
2024Q4,MMM,sentiment,0,,mspr_df:MMM
2024Q4,MMM,insider,220,2026-04-01,insider_df:MMM
2024Q4,MMM,sentiment,4,2025-12-31,eps_df:MMM
2024Q4,MMM,technical,283,2026-04-02,prices_df:MMM
2024Q4,MMM,fundamental,4,2025-12-31,consolidated_df:MMM
2024Q4,MMM,valuation,4,2025-12-31,valuation_input:MMM
2024Q4,MNST,sentiment,4,2026-04-01,rec_df:MNST
2024Q4,MNST,sentiment,0,,mspr_df:MNST
2024Q4,MNST,insider,288,2026-03-14,insider_df:MNST
2024Q4,MNST,sentiment,4,2025-12-31,eps_df:MNST
2024Q4,MNST,technical,283,2026-04-02,prices_df:MNST
2024Q4,MNST,fundamental,4,2025-12-31,consolidated_df:MNST
2024Q4,MNST,valuation,4,2025-12-31,valuation_input:MNST
2024Q4,MO,sentiment,4,2026-04-01,rec_df:MO
2024Q4,MO,sentiment,0,,mspr_df:MO
2024Q4,MO,insider,61,2026-03-05,insider_df:MO
2024Q4,MO,sentiment,4,2025-12-31,eps_df:MO
2024Q4,MO,technical,283,2026-04-02,prices_df:MO
2024Q4,MO,fundamental,4,2025-12-31,consolidated_df:MO
2024Q4,MO,valuation,4,2025-12-31,valuation_input:MO
2024Q4,MOH,sentiment,4,2026-04-01,rec_df:MOH
2024Q4,MOH,sentiment,0,,mspr_df:MOH
2024Q4,MOH,insider,99,2026-04-01,insider_df:MOH
2024Q4,MOH,sentiment,4,2025-12-31,eps_df:MOH
2024Q4,MOH,technical,283,2026-04-02,prices_df:MOH
2024Q4,MOH,fundamental,4,2025-12-31,consolidated_df:MOH
2024Q4,MOH,valuation,4,2025-12-31,valuation_input:MOH
2024Q4,MOS,sentiment,4,2026-04-01,rec_df:MOS
2024Q4,MOS,sentiment,0,,mspr_df:MOS
2024Q4,MOS,insider,103,2026-03-09,insider_df:MOS
2024Q4,MOS,sentiment,4,2025-12-31,eps_df:MOS
2024Q4,MOS,technical,283,2026-04-02,prices_df:MOS
2024Q4,MOS,fundamental,4,2025-12-31,consolidated_df:MOS
2024Q4,MOS,valuation,4,2025-12-31,valuation_input:MOS
2024Q4,MPC,sentiment,4,2026-04-01,rec_df:MPC
2024Q4,MPC,sentiment,0,,mspr_df:MPC
2024Q4,MPC,insider,111,2026-03-13,insider_df:MPC
2024Q4,MPC,sentiment,4,2025-12-31,eps_df:MPC
2024Q4,MPC,technical,283,2026-04-02,prices_df:MPC
2024Q4,MPC,fundamental,4,2025-12-31,consolidated_df:MPC
2024Q4,MPC,valuation,4,2025-12-31,valuation_input:MPC
2024Q4,MPWR,sentiment,4,2026-04-01,rec_df:MPWR
2024Q4,MPWR,sentiment,0,,mspr_df:MPWR
2024Q4,MPWR,insider,318,2026-04-01,insider_df:MPWR
2024Q4,MPWR,sentiment,4,2025-12-31,eps_df:MPWR
2024Q4,MPWR,technical,283,2026-04-02,prices_df:MPWR
2024Q4,MPWR,fundamental,4,2025-12-31,consolidated_df:MPWR
2024Q4,MPWR,valuation,4,2025-12-31,valuation_input:MPWR
2024Q4,MRK,sentiment,4,2026-04-01,rec_df:MRK
2024Q4,MRK,sentiment,0,,mspr_df:MRK
2024Q4,MRK,insider,128,2026-03-31,insider_df:MRK
2024Q4,MRK,sentiment,4,2025-12-31,eps_df:MRK
2024Q4,MRK,technical,283,2026-04-02,prices_df:MRK
2024Q4,MRK,fundamental,4,2025-12-31,consolidated_df:MRK
2024Q4,MRK,valuation,4,2025-12-31,valuation_input:MRK
2024Q4,MRNA,sentiment,4,2026-04-01,rec_df:MRNA
2024Q4,MRNA,sentiment,0,,mspr_df:MRNA
2024Q4,MRNA,insider,231,2026-03-05,insider_df:MRNA
2024Q4,MRNA,sentiment,4,2025-12-31,eps_df:MRNA
2024Q4,MRNA,technical,283,2026-04-02,prices_df:MRNA
2024Q4,MRNA,fundamental,4,2025-12-31,consolidated_df:MRNA
2024Q4,MRNA,valuation,4,2025-12-31,valuation_input:MRNA
2024Q4,MS,sentiment,4,2026-04-01,rec_df:MS
2024Q4,MS,sentiment,0,,mspr_df:MS
2024Q4,MS,insider,125,2026-03-12,insider_df:MS
2024Q4,MS,sentiment,4,2025-12-31,eps_df:MS
2024Q4,MS,technical,283,2026-04-02,prices_df:MS
2024Q4,MS,fundamental,4,2025-12-31,consolidated_df:MS
2024Q4,MS,valuation,4,2025-12-31,valuation_input:MS
2024Q4,MSCI,sentiment,4,2026-04-01,rec_df:MSCI
2024Q4,MSCI,sentiment,0,,mspr_df:MSCI
2024Q4,MSCI,insider,106,2026-03-17,insider_df:MSCI
2024Q4,MSCI,sentiment,4,2025-12-31,eps_df:MSCI
2024Q4,MSCI,technical,283,2026-04-02,prices_df:MSCI
2024Q4,MSCI,fundamental,4,2025-12-31,consolidated_df:MSCI
2024Q4,MSCI,valuation,4,2025-12-31,valuation_input:MSCI
2024Q4,MSFT,sentiment,4,2026-04-01,rec_df:MSFT
2024Q4,MSFT,sentiment,0,,mspr_df:MSFT
2024Q4,MSFT,insider,170,2026-03-16,insider_df:MSFT
2024Q4,MSFT,sentiment,4,2025-12-31,eps_df:MSFT
2024Q4,MSFT,technical,283,2026-04-02,prices_df:MSFT
2024Q4,MSFT,fundamental,4,2025-12-31,consolidated_df:MSFT
2024Q4,MSFT,valuation,4,2025-12-31,valuation_input:MSFT
2024Q4,MSI,sentiment,4,2026-04-01,rec_df:MSI
2024Q4,MSI,sentiment,0,,mspr_df:MSI
2024Q4,MSI,insider,404,2026-03-14,insider_df:MSI
2024Q4,MSI,sentiment,4,2025-12-31,eps_df:MSI
2024Q4,MSI,technical,283,2026-04-02,prices_df:MSI
2024Q4,MSI,fundamental,4,2025-12-31,consolidated_df:MSI
2024Q4,MSI,valuation,4,2025-12-31,valuation_input:MSI
2024Q4,MTB,sentiment,4,2026-04-01,rec_df:MTB
2024Q4,MTB,sentiment,0,,mspr_df:MTB
2024Q4,MTB,insider,129,2026-02-26,insider_df:MTB
2024Q4,MTB,sentiment,4,2025-12-31,eps_df:MTB
2024Q4,MTB,technical,283,2026-04-02,prices_df:MTB
2024Q4,MTB,fundamental,4,2025-12-31,consolidated_df:MTB
2024Q4,MTB,valuation,4,2025-12-31,valuation_input:MTB
2024Q4,MTCH,sentiment,4,2026-04-01,rec_df:MTCH
2024Q4,MTCH,sentiment,0,,mspr_df:MTCH
2024Q4,MTCH,insider,321,2026-03-31,insider_df:MTCH
2024Q4,MTCH,sentiment,4,2025-12-31,eps_df:MTCH
2024Q4,MTCH,technical,283,2026-04-02,prices_df:MTCH
2024Q4,MTCH,fundamental,4,2025-12-31,consolidated_df:MTCH
2024Q4,MTCH,valuation,4,2025-12-31,valuation_input:MTCH
2024Q4,MTD,sentiment,4,2026-04-01,rec_df:MTD
2024Q4,MTD,sentiment,0,,mspr_df:MTD
2024Q4,MTD,insider,106,2026-02-17,insider_df:MTD
2024Q4,MTD,sentiment,4,2025-12-31,eps_df:MTD
2024Q4,MTD,technical,283,2026-04-02,prices_df:MTD
2024Q4,MTD,fundamental,4,2025-12-31,consolidated_df:MTD
2024Q4,MTD,valuation,4,2025-12-31,valuation_input:MTD
2024Q4,MU,sentiment,4,2026-04-01,rec_df:MU
2024Q4,MU,sentiment,0,,mspr_df:MU
2024Q4,MU,insider,388,2026-04-01,insider_df:MU
2024Q4,MU,sentiment,4,2026-03-31,eps_df:MU
2024Q4,MU,technical,283,2026-04-02,prices_df:MU
2024Q4,MU,fundamental,5,2026-02-26,consolidated_df:MU
2024Q4,MU,valuation,5,2026-02-26,valuation_input:MU
2024Q4,NCLH,sentiment,4,2026-04-01,rec_df:NCLH
2024Q4,NCLH,sentiment,0,,mspr_df:NCLH
2024Q4,NCLH,insider,70,2026-03-26,insider_df:NCLH
2024Q4,NCLH,sentiment,4,2025-12-31,eps_df:NCLH
2024Q4,NCLH,technical,283,2026-04-02,prices_df:NCLH
2024Q4,NCLH,fundamental,4,2025-12-31,consolidated_df:NCLH
2024Q4,NCLH,valuation,4,2025-12-31,valuation_input:NCLH
2024Q4,NDAQ,sentiment,4,2026-04-01,rec_df:NDAQ
2024Q4,NDAQ,sentiment,0,,mspr_df:NDAQ
2024Q4,NDAQ,insider,146,2026-04-01,insider_df:NDAQ
2024Q4,NDAQ,sentiment,4,2025-12-31,eps_df:NDAQ
2024Q4,NDAQ,technical,283,2026-04-02,prices_df:NDAQ
2024Q4,NDAQ,fundamental,4,2025-12-31,consolidated_df:NDAQ
2024Q4,NDAQ,valuation,4,2025-12-31,valuation_input:NDAQ
2024Q4,NDSN,sentiment,4,2026-04-01,rec_df:NDSN
2024Q4,NDSN,sentiment,0,,mspr_df:NDSN
2024Q4,NDSN,insider,140,2026-02-27,insider_df:NDSN
2024Q4,NDSN,sentiment,4,2026-03-31,eps_df:NDSN
2024Q4,NDSN,technical,283,2026-04-02,prices_df:NDSN
2024Q4,NDSN,fundamental,4,2026-01-31,consolidated_df:NDSN
2024Q4,NDSN,valuation,4,2026-01-31,valuation_input:NDSN
2024Q4,NEM,sentiment,4,2026-04-01,rec_df:NEM
2024Q4,NEM,sentiment,0,,mspr_df:NEM
2024Q4,NEM,insider,112,2026-04-01,insider_df:NEM
2024Q4,NEM,sentiment,4,2025-12-31,eps_df:NEM
2024Q4,NEM,technical,283,2026-04-02,prices_df:NEM
2024Q4,NEM,fundamental,4,2025-12-31,consolidated_df:NEM
2024Q4,NEM,valuation,4,2025-12-31,valuation_input:NEM
2024Q4,NFLX,sentiment,4,2026-04-01,rec_df:NFLX
2024Q4,NFLX,sentiment,0,,mspr_df:NFLX
2024Q4,NFLX,insider,1215,2026-04-02,insider_df:NFLX
2024Q4,NFLX,sentiment,4,2025-12-31,eps_df:NFLX
2024Q4,NFLX,technical,283,2026-04-02,prices_df:NFLX
2024Q4,NFLX,fundamental,4,2025-12-31,consolidated_df:NFLX
2024Q4,NFLX,valuation,4,2025-12-31,valuation_input:NFLX
2024Q4,NI,sentiment,4,2026-04-01,rec_df:NI
2024Q4,NI,sentiment,0,,mspr_df:NI
2024Q4,NI,insider,81,2026-02-27,insider_df:NI
2024Q4,NI,sentiment,4,2025-12-31,eps_df:NI
2024Q4,NI,technical,283,2026-04-02,prices_df:NI
2024Q4,NI,fundamental,4,2025-12-31,consolidated_df:NI
2024Q4,NI,valuation,4,2025-12-31,valuation_input:NI
2024Q4,NKE,sentiment,4,2026-04-01,rec_df:NKE
2024Q4,NKE,sentiment,0,,mspr_df:NKE
2024Q4,NKE,insider,87,2026-02-12,insider_df:NKE
2024Q4,NKE,sentiment,4,2026-03-31,eps_df:NKE
2024Q4,NKE,technical,283,2026-04-02,prices_df:NKE
2024Q4,NKE,fundamental,5,2026-02-28,consolidated_df:NKE
2024Q4,NKE,valuation,5,2026-02-28,valuation_input:NKE
2024Q4,NOC,sentiment,4,2026-04-01,rec_df:NOC
2024Q4,NOC,sentiment,0,,mspr_df:NOC
2024Q4,NOC,insider,245,2026-03-31,insider_df:NOC
2024Q4,NOC,sentiment,4,2025-12-31,eps_df:NOC
2024Q4,NOC,technical,283,2026-04-02,prices_df:NOC
2024Q4,NOC,fundamental,4,2025-12-31,consolidated_df:NOC
2024Q4,NOC,valuation,4,2025-12-31,valuation_input:NOC
2024Q4,NOW,sentiment,4,2026-04-01,rec_df:NOW
2024Q4,NOW,sentiment,0,,mspr_df:NOW
2024Q4,NOW,insider,631,2026-02-27,insider_df:NOW
2024Q4,NOW,sentiment,4,2025-12-31,eps_df:NOW
2024Q4,NOW,technical,283,2026-04-02,prices_df:NOW
2024Q4,NOW,fundamental,4,2025-12-31,consolidated_df:NOW
2024Q4,NOW,valuation,4,2025-12-31,valuation_input:NOW
2024Q4,NRG,sentiment,4,2026-04-01,rec_df:NRG
2024Q4,NRG,sentiment,0,,mspr_df:NRG
2024Q4,NRG,insider,161,2026-03-16,insider_df:NRG
2024Q4,NRG,sentiment,4,2025-12-31,eps_df:NRG
2024Q4,NRG,technical,283,2026-04-02,prices_df:NRG
2024Q4,NRG,fundamental,4,2025-12-31,consolidated_df:NRG
2024Q4,NRG,valuation,4,2025-12-31,valuation_input:NRG
2024Q4,NSC,sentiment,4,2026-04-01,rec_df:NSC
2024Q4,NSC,sentiment,0,,mspr_df:NSC
2024Q4,NSC,insider,180,2026-03-31,insider_df:NSC
2024Q4,NSC,sentiment,4,2025-12-31,eps_df:NSC
2024Q4,NSC,technical,283,2026-04-02,prices_df:NSC
2024Q4,NSC,fundamental,4,2025-12-31,consolidated_df:NSC
2024Q4,NSC,valuation,4,2025-12-31,valuation_input:NSC
2024Q4,NTAP,sentiment,4,2026-04-01,rec_df:NTAP
2024Q4,NTAP,sentiment,0,,mspr_df:NTAP
2024Q4,NTAP,insider,213,2026-03-10,insider_df:NTAP
2024Q4,NTAP,sentiment,4,2026-03-31,eps_df:NTAP
2024Q4,NTAP,technical,283,2026-04-02,prices_df:NTAP
2024Q4,NTAP,fundamental,4,2026-01-23,consolidated_df:NTAP
2024Q4,NTAP,valuation,4,2026-01-23,valuation_input:NTAP
2024Q4,NTRS,sentiment,4,2026-04-01,rec_df:NTRS
2024Q4,NTRS,sentiment,0,,mspr_df:NTRS
2024Q4,NTRS,insider,215,2026-04-01,insider_df:NTRS
2024Q4,NTRS,sentiment,4,2025-12-31,eps_df:NTRS
2024Q4,NTRS,technical,283,2026-04-02,prices_df:NTRS
2024Q4,NTRS,fundamental,4,2025-12-31,consolidated_df:NTRS
2024Q4,NTRS,valuation,4,2025-12-31,valuation_input:NTRS
2024Q4,NUE,sentiment,4,2026-04-01,rec_df:NUE
2024Q4,NUE,sentiment,0,,mspr_df:NUE
2024Q4,NUE,insider,169,2026-03-23,insider_df:NUE
2024Q4,NUE,sentiment,4,2025-12-31,eps_df:NUE
2024Q4,NUE,technical,283,2026-04-02,prices_df:NUE
2024Q4,NUE,fundamental,4,2025-12-31,consolidated_df:NUE
2024Q4,NUE,valuation,4,2025-12-31,valuation_input:NUE
2024Q4,NVDA,sentiment,4,2026-04-01,rec_df:NVDA
2024Q4,NVDA,sentiment,0,,mspr_df:NVDA
2024Q4,NVDA,insider,769,2026-03-20,insider_df:NVDA
2024Q4,NVDA,sentiment,4,2026-03-31,eps_df:NVDA
2024Q4,NVDA,technical,283,2026-04-02,prices_df:NVDA
2024Q4,NVDA,fundamental,4,2026-01-25,consolidated_df:NVDA
2024Q4,NVDA,valuation,4,2026-01-25,valuation_input:NVDA
2024Q4,NVR,sentiment,4,2026-04-01,rec_df:NVR
2024Q4,NVR,sentiment,0,,mspr_df:NVR
2024Q4,NVR,insider,35,2026-02-20,insider_df:NVR
2024Q4,NVR,sentiment,4,2025-12-31,eps_df:NVR
2024Q4,NVR,technical,283,2026-04-02,prices_df:NVR
2024Q4,NVR,fundamental,4,2025-12-31,consolidated_df:NVR
2024Q4,NVR,valuation,4,2025-12-31,valuation_input:NVR
2024Q4,NWSA,sentiment,4,2026-04-01,rec_df:NWSA
2024Q4,NWSA,sentiment,0,,mspr_df:NWSA
2024Q4,NWSA,insider,280,2026-04-01,insider_df:NWSA
2024Q4,NWSA,sentiment,4,2025-12-31,eps_df:NWSA
2024Q4,NWSA,technical,283,2026-04-02,prices_df:NWSA
2024Q4,NWSA,fundamental,3,2025-09-30,consolidated_df:NWSA
2024Q4,NWSA,valuation,3,2025-09-30,valuation_input:NWSA
2024Q4,NXPI,sentiment,4,2026-04-01,rec_df:NXPI
2024Q4,NXPI,sentiment,0,,mspr_df:NXPI
2024Q4,NXPI,insider,134,2026-03-16,insider_df:NXPI
2024Q4,NXPI,sentiment,4,2025-12-31,eps_df:NXPI
2024Q4,NXPI,technical,283,2026-04-02,prices_df:NXPI
2024Q4,NXPI,fundamental,4,2025-12-31,consolidated_df:NXPI
2024Q4,NXPI,valuation,4,2025-12-31,valuation_input:NXPI
2024Q4,O,sentiment,4,2026-04-01,rec_df:O
2024Q4,O,sentiment,0,,mspr_df:O
2024Q4,O,insider,92,2026-04-02,insider_df:O
2024Q4,O,sentiment,4,2025-12-31,eps_df:O
2024Q4,O,technical,283,2026-04-02,prices_df:O
2024Q4,O,fundamental,4,2025-12-31,consolidated_df:O
2024Q4,O,valuation,4,2025-12-31,valuation_input:O
2024Q4,ODFL,sentiment,4,2026-04-01,rec_df:ODFL
2024Q4,ODFL,sentiment,0,,mspr_df:ODFL
2024Q4,ODFL,insider,171,2026-02-26,insider_df:ODFL
2024Q4,ODFL,sentiment,4,2025-12-31,eps_df:ODFL
2024Q4,ODFL,technical,283,2026-04-02,prices_df:ODFL
2024Q4,ODFL,fundamental,4,2025-12-31,consolidated_df:ODFL
2024Q4,ODFL,valuation,4,2025-12-31,valuation_input:ODFL
2024Q4,OKE,sentiment,4,2026-04-01,rec_df:OKE
2024Q4,OKE,sentiment,0,,mspr_df:OKE
2024Q4,OKE,insider,111,2026-02-22,insider_df:OKE
2024Q4,OKE,sentiment,4,2025-12-31,eps_df:OKE
2024Q4,OKE,technical,283,2026-04-02,prices_df:OKE
2024Q4,OKE,fundamental,4,2025-12-31,consolidated_df:OKE
